ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1545418428.020302,CRN4cz305180zBkUXk,192.168.1.195,53148,185.244.25.235,6667,tcp,irc,0.860004,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,Malicious,C&C
1551395489.062003,CgpEIR2MpWYRfyfsH8,192.168.1.193,51478,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,-,-,0,S,2,120,0,0,-,Malicious,C&C
1547086630.407531,CcHwJM3jZkcI5wF17,192.168.1.194,49370,45.58.183.18,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1547147263.960433,CgmHpXhfw8McjhtL8,192.168.1.198,50910,142.11.219.83,45,tcp,-,3.151448,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1547145671.160901,CGmUGX3qPY7LjQPMfc,192.168.1.198,49796,142.11.219.83,45,tcp,-,3.149448,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1547077020.037569,C5rIOuMHKUgXTSS5g,192.168.1.194,47916,45.58.183.18,6667,tcp,-,3.090231,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545458479.368924,Col9bz2Cb4xVc61f1c,192.168.1.195,53578,185.244.25.235,6667,tcp,irc,32.000995,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C
1551403481.628426,C00wZv3tirWcFzhaD8,192.168.1.193,52256,134.209.72.171,4554,tcp,-,0.218372,11,11,SF,-,-,0,ShADdfrFr,10,558,10,510,-,Malicious,C&C
1533063986.814769,CTyJdA7zmJrq39LJe,192.168.100.113,34988,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533075419.908453,CdUB0a10uS261j4kR7,192.168.100.113,35560,128.185.250.50,50,tcp,-,3.147714,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533108481.534588,CNTBoBqXef6GNRDlg,192.168.100.113,46392,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533059200.255274,CB0hJj4Vxu6f50Dd3e,192.168.100.113,34748,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545488533.940988,CiUNRR170LQkAHsiV5,192.168.1.195,56960,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533068099.540939,C2sMqw3Plhu7xjDazl,192.168.100.113,44376,178.128.185.250,50,tcp,-,3.110270,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533106640.254350,CWDFAC4oOH1CZ5LsFa,192.168.100.113,46300,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1547092011.526736,CMFQIY2N8DtnAG5OIh,192.168.1.194,49956,45.58.183.18,6667,tcp,irc,8.677546,71,440,SF,-,-,0,ShADdafF,11,651,9,916,-,Malicious,C&C
1533075035.136044,C3HAZo1GcUvOUcjCH,192.168.100.113,35540,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545489660.794322,CjFLyuLARfsGhYk7e,192.168.1.195,57068,185.244.25.235,6667,tcp,irc,35.058036,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C
1545408503.059019,C03HoF4fQBHQCQqo7,192.168.1.195,50304,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1551399471.218481,CQsPXp4ErVbT2ZI676,192.168.1.193,51840,134.209.72.171,4554,tcp,-,0.204133,11,11,RSTR,-,-,0,ShADdrfFr,10,558,10,510,-,Malicious,C&C
1547147473.520528,CuplFb4RtxqhN7mNxe,192.168.1.198,51220,142.11.219.83,45,tcp,-,3.121354,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533100475.774307,CugolZ3fFq0xit0bug,192.168.100.113,45992,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545482888.737873,Ciip2n15YIVfViGtT,192.168.1.195,56238,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533105609.294365,CTfnTdDMGIFlJmAc,192.168.100.113,37068,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533095850.494388,CxazKb3CfNVU0l3s2d,192.168.100.113,36580,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533119852.644758,CYxSE22HoXbtFRYlW7,192.168.100.113,37780,128.185.250.50,50,tcp,-,3.129463,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1545414178.770846,CvkvpO3VfGJ5cPLEid,192.168.1.195,51706,185.244.25.235,6667,tcp,-,3.089986,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545406636.660546,CHHUQIz8SlyoOFF4b,192.168.1.195,49688,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533057227.131777,CbKRf63M0BhsHkgiG3,192.168.100.113,43832,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545404355.321344,CTY8Ix2DrFm4JP2Wha,192.168.1.196,35794,104.248.160.24,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533084919.134915,CkGaRT29RR8QcxEQ8g,192.168.100.113,45216,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533108756.734659,CoUGWb4u2b1OXsouT3,192.168.100.113,37224,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533051879.933934,C0CcUN2yrPG2Ie8zrl,192.168.100.113,43564,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1551391682.448562,CAxWVV12GXO4TvpPz1,192.168.1.193,51066,134.209.72.171,4554,tcp,-,0.236848,11,11,SF,-,-,0,ShADfdtrFr,12,686,12,590,-,Malicious,C&C
1551396796.410985,Ci9oTc3UmwRhhc2iHa,192.168.1.193,51580,134.209.72.171,4554,tcp,-,0.206130,11,11,SF,-,-,0,ShADfdtrFr,12,686,12,590,-,Malicious,C&C
1533085994.815123,CLzrK13J5oGnbKIR4c,192.168.100.113,36088,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533124781.277725,Ce4gMn24kO7BHMMfU2,192.168.100.113,47208,178.128.185.250,50,tcp,-,3.136481,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533100603.410474,Cwvwmf40TALw9u9MJ2,192.168.100.113,46000,178.128.185.250,50,tcp,-,3.084006,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533053561.211432,CiPydI3UmORCZI2c32,192.168.100.113,43648,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533096687.694989,C7HXJx5VC3FhUX3nd,192.168.100.113,45804,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533081216.251910,CjfOfr4y94i86eYCx7,192.168.100.113,35848,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533103893.054279,C8bsq724p4ZwkV6nA4,192.168.100.113,46164,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533116089.847600,Cu1fr71iyz71EHWopf,192.168.100.113,37592,128.185.250.50,50,tcp,-,3.123722,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1547071165.071392,CTpikx1D4YCCXx6eia,192.168.1.194,59888,82.76.255.62,6667,tcp,irc,24.722886,71,452,SF,-,-,0,ShwAadDfF,16,731,10,856,-,Malicious,C&C
1547077270.247002,CB5QeM1XhfCblfi73j,192.168.1.194,47960,45.58.183.18,6667,tcp,-,3.120462,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533049833.856218,Cx7q8U3T5fZ0ZgmHR9,192.168.100.113,34280,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1547148461.222510,CZ0SvMuLtCGnFUEe,192.168.1.198,52534,142.11.219.83,45,tcp,-,3.089733,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533091483.936141,C2m8X81seSgBDd74Zk,192.168.100.113,45544,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533091972.736292,CmS1Ld1JwMdthnVLxc,192.168.100.113,45568,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533090070.670707,C7aKeB3JpRWv8HMSMe,192.168.100.113,36292,128.185.250.50,50,tcp,-,3.104229,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1547145427.510214,C0E6v11GxjSDhP4kdg,192.168.1.198,49410,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533062430.976497,CJmtf83EJpiitKLbZ2,192.168.100.113,44092,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533100190.334387,C4tvIp4Jpau7rvfrv4,192.168.100.113,36796,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1547145143.990185,CiqqBi30nccT0joFMk,192.168.1.198,49150,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1545469892.284937,CGH3id31mLBSXIskM7,192.168.1.195,54884,185.244.25.235,6667,tcp,-,3.096730,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533073754.494712,ChIopr3v3FNrlKZUKl,192.168.100.113,35476,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1547079723.104666,CDpnOy4VCP6OFYpps4,192.168.1.194,32802,82.76.255.62,6667,tcp,irc,9.104562,71,452,SF,-,-,0,ShwAadDfF,11,531,11,896,-,Malicious,C&C
1545481435.781308,C55Jmo4N7OYn7IHtM6,192.168.1.195,56072,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1551384040.965759,CQqGawiWYX8ZbK2dd,192.168.1.193,50260,134.209.72.171,4554,tcp,-,0.212874,11,11,SF,-,-,0,ShADdfrFr,10,558,10,510,-,Malicious,C&C
1545406883.007290,CshxcX2X6Iq0A6gw2c,192.168.1.195,49768,185.244.25.235,6667,tcp,irc,1.102871,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C
1545468739.201603,CXwAZW2JMER8Xz6vZa,192.168.1.195,54786,185.244.25.235,6667,tcp,-,3.139965,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533122619.697116,CHV5W81n7DRvKuyjLh,192.168.100.113,47100,178.128.185.250,50,tcp,-,3.119222,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1545409816.649656,C9rlpUFUjnh4nF522,192.168.1.195,50604,185.244.25.235,6667,tcp,-,3.129216,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533120385.214245,CfaQWD4TF1vDyu5I3h,192.168.100.113,46988,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533091046.655873,CwFU5X2N4nATOKoz7a,192.168.100.113,36340,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533086020.095223,CfuOIJ2qNI8Ovd275,192.168.100.113,36088,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545406368.581124,Cxac0T1JoppW5tdQa3,192.168.1.195,49588,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533073399.294702,CtLmvE3jBl91eZcPji,192.168.100.113,44640,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533055037.051736,CLcxx8k4eLN6UKPR1,192.168.100.113,34540,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545414607.554068,C2JxgWW1N2P8VTQ1,192.168.1.195,51848,185.244.25.235,6667,tcp,irc,2.076065,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C
1545405310.022512,CfFN9z1kO4e5ANxPPg,192.168.1.195,49272,185.244.25.235,6667,tcp,irc,1.119860,75,243,S3,-,-,0,ShAdDaf,7,447,7,615,-,Malicious,C&C
1533048517.375302,CIQTEH11Gjgsob8aOg,192.168.100.113,43396,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533090051.454891,CvFBwy2QK1FY0Ilfsa,192.168.100.113,45472,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545462967.408949,CMm8WN2yebd7pPlEge,192.168.1.195,54234,185.244.25.235,6667,tcp,-,3.092244,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545485246.101777,Cpr77c13GhuGYdJ1Sd,192.168.1.195,56548,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1547145428.150095,C0SBXs1BtY7rKS2o4j,192.168.1.198,49412,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1547147649.030780,CIP3pb3jbvaZUwhVRa,192.168.1.198,51472,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1545412458.901093,CSXdIC1fAxogFsnn7j,192.168.1.195,51258,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533055652.651765,CenvCT2gYMtQeEQ4R4,192.168.100.113,34572,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1551384025.728221,C2vtmy4Aet0tYAt9Ma,192.168.1.193,50258,134.209.72.171,4554,tcp,-,0.235862,11,11,SF,-,-,0,ShADdfrFr,10,558,10,510,-,Malicious,C&C
1533074626.495624,C4dyoe4mLLOo8O6k5h,192.168.100.113,35520,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533087284.094846,CtkbrY1G1JBw2sAUej,192.168.100.113,36152,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533119984.894193,C2hKUE1zggNhna5Jrg,192.168.100.113,46968,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533081824.688956,CRkEwS2LInSkV5Rt21,192.168.100.113,35880,128.185.250.50,50,tcp,-,3.082990,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1545479803.462206,C2PHsM1HrbiWaEiJe3,192.168.1.195,55934,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533098236.643043,Cq8OqB2wEN0RtNoVoa,192.168.100.113,36700,128.185.250.50,50,tcp,-,3.133468,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1547145900.231111,C9LEav2Tw1crdMuvjb,192.168.1.198,49950,142.11.219.83,45,tcp,-,3.119204,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533118347.134109,CT5xN64Q3c6D3I8Qk4,192.168.100.113,37704,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545489606.872027,C6RcjW3ewY8Tx852ck,192.168.1.195,57062,185.244.25.235,6667,tcp,irc,33.960163,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C
1545484573.961004,CeKcT94ax1whBdS6Ye,192.168.1.195,56456,185.244.25.235,6667,tcp,-,3.099505,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545474537.339530,C0layM2PsyblPBswy3,192.168.1.195,55202,185.244.25.235,6667,tcp,-,3.158211,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533083761.534941,CYc7yT3o6dJgLDHjF2,192.168.100.113,35976,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545460159.425066,CZuzoe3qLH0ZYMEWhl,192.168.1.195,53886,185.244.25.235,6667,tcp,-,3.154701,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1547078712.032827,CP81U31T2iVRxmU5S9,192.168.1.194,45940,91.236.182.1,6667,tcp,irc,9.149546,70,448,SF,-,-,0,ShADdafF,12,702,11,1028,-,Malicious,C&C
1547145675.788023,C0PuhN27wWVtgQpQJj,192.168.1.198,49806,142.11.219.83,45,tcp,-,3.082245,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545486983.694620,CuLpBjFJ48l4KISu5,192.168.1.195,56774,185.244.25.235,6667,tcp,-,3.124702,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545408673.961811,CAKoZ520ug0Vndcf,192.168.1.195,50340,185.244.25.235,6667,tcp,-,3.096987,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1547147330.390263,Cgn8mB4VgEEZgDSRh1,192.168.1.198,50988,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533054889.876540,Cx3RBA1dR2nchVQil,192.168.100.113,43716,178.128.185.250,50,tcp,-,3.095239,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533111622.014711,CZ1nHt3s2wO1QhdbWe,192.168.100.113,37368,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533061694.872648,CyglMl2mU8wP7obQn4,192.168.100.113,44056,178.128.185.250,50,tcp,-,3.142474,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533052103.293180,CgoGeY3XQq6OPOdlr2,192.168.100.113,43576,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533064368.892658,C3XNtb3vfnBAjlUlk5,192.168.100.113,44188,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1547147751.352449,CGOakIafdViEjNq8g,192.168.1.198,51570,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1551385937.367976,CSvK3VUjXjs0VapF8,192.168.1.193,50464,134.209.72.171,4554,tcp,-,3.362827,11,11,SF,-,-,0,ShADdfrFr,14,798,10,510,-,Malicious,C&C
1533061950.335744,C44zJZ17pDufr1sfj1,192.168.100.113,44068,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545404229.961463,CZ7lVt24DI27daaJS2,192.168.1.196,50796,104.248.160.24,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1547070970.055233,CZfWQE3hSiLlPuJXA4,192.168.1.194,50812,154.35.136.18,6667,tcp,irc,9.055829,71,446,SF,-,-,0,ShADdafF,11,651,11,1026,-,Malicious,C&C
1533054691.931764,CgFxK3QbrZ3jy5Wna,192.168.100.113,34524,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533070100.998241,CqBi5NwijG9QJsuj,192.168.100.113,44476,178.128.185.250,50,tcp,-,3.098723,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1545412504.182493,CCfgik4LbtIuvyJVc4,192.168.1.195,51278,185.244.25.235,6667,tcp,-,3.118723,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545477706.421142,CdoiTQ3q6wpglve449,192.168.1.195,55654,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533048935.935814,CqaPOi1TvVLOwhWTo9,192.168.100.113,34236,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533115144.573155,CPxxIx4kAU99kwDZMj,192.168.100.113,37544,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545415938.916664,CyoTcA2trh2xy5V466,192.168.1.195,52354,185.244.25.235,6667,tcp,-,3.102242,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545406854.100051,CU6Yt72FwUmSMRSBA3,192.168.1.195,49758,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533114773.851486,CKG8knNMJOy7KCT2d,192.168.100.113,46708,178.128.185.250,50,tcp,-,3.122723,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1533106890.254260,CbbSYV3tFkBuRBkdug,192.168.100.113,37132,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1545406497.837413,CkTUIM7Y6jdrGJn2i,192.168.1.195,49654,185.244.25.235,6667,tcp,irc,4.333288,75,243,S3,-,-,0,ShAdDaf,9,567,7,615,-,Malicious,C&C
1545459801.738277,C5I5tV2kuU7XNHA0Ra,192.168.1.195,53818,185.244.25.235,6667,tcp,-,3.081494,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1547078397.179702,C4UHSq3qSd7lEx4Ejb,192.168.1.194,45882,91.236.182.1,6667,tcp,-,3.149944,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533102852.335548,CUP4hp08x4OHiDCdi,192.168.100.113,46112,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533083798.335009,CriMz722ZSFl5QTqM4,192.168.100.113,45160,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533073783.709829,CSfOI951aXNDCnhK9,192.168.100.113,44660,178.128.185.250,50,tcp,-,3.104734,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1547148380.392009,CmckPu4fwpTWpgQORc,192.168.1.198,52386,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533094150.654227,CdypB8ZsoP7W0hxhk,192.168.100.113,45676,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533084738.815064,C62NL02uSHBwTi5dA2,192.168.100.113,36024,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533086980.734623,CcdZA14M3xYOlinYVl,192.168.100.113,36136,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1551399237.858211,CEwavH1uaUNcKR3UEj,192.168.1.193,51818,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,-,-,0,S,2,120,0,0,-,Malicious,C&C
1547088365.154314,CXyIHn2pBNPvysnWqb,192.168.1.194,53230,154.35.136.18,6667,tcp,irc,8.942936,71,446,SF,-,-,0,ShADdafF,10,599,11,1026,-,Malicious,C&C
1547067081.290209,Ci78JD491Cyz62Wa1,192.168.1.194,46672,45.58.183.18,6667,tcp,irc,8.769000,70,439,SF,-,-,0,ShADdafF,10,598,9,915,-,Malicious,C&C
1547147583.612876,C52VFl4pfaWqPcsB73,192.168.1.198,51390,142.11.219.83,45,tcp,-,3.098264,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545459727.182790,CwMM4c1THtHZzLT5H4,192.168.1.195,53806,185.244.25.235,6667,tcp,-,3.156950,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545480007.305188,C36Tj21agUCCNwUDd6,192.168.1.195,55950,185.244.25.235,6667,tcp,-,3.116468,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545482221.630477,C2RWuC1F79FwUtjhHd,192.168.1.195,56168,185.244.25.235,6667,tcp,-,3.108735,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545477163.281272,CPOY9B1zQwT6kjouSk,192.168.1.195,55504,185.244.25.235,6667,tcp,-,3.139439,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545408327.429627,CnAJMq2MbW3Y3xlAhh,192.168.1.195,50252,185.244.25.235,6667,tcp,irc,1.099374,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C
1545413467.540989,CVNOq231GVrB7vdddk,192.168.1.195,51520,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1547145746.950450,CdYCCH3WDesjMQEyYd,192.168.1.198,49876,142.11.219.83,45,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533086753.183737,CcgMMh3cUqvYUhIZH7,192.168.100.113,45308,178.128.185.250,50,tcp,-,3.150953,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1547147678.115762,CXFyez3ggJjouIfKe1,192.168.1.198,51510,142.11.219.83,45,tcp,-,3.155208,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545479090.661994,CSh7Uk3K59TjuiLWG6,192.168.1.195,55862,185.244.25.235,6667,tcp,irc,33.075659,62,269,S3,-,-,0,ShAdDaf,8,498,7,641,-,Malicious,C&C
1551396134.020711,CRTpMe1vxj8juFWpt2,192.168.1.193,51530,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,-,-,0,S,2,120,0,0,-,Malicious,C&C
1545458211.940003,CZuNSOUIypEIV9W8f,192.168.1.195,53558,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Malicious,C&C
1533073691.134537,CCksmZ1Y7YJ0vIZNIc,192.168.100.113,35472,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
1533050086.538513,CUnrFZ3X9aehLDmds1,192.168.100.113,43476,178.128.185.250,50,tcp,-,3.157954,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,C&C
1545485596.832721,Cef6YU1t1wJahVnIz8,192.168.1.195,56596,185.244.25.235,6667,tcp,-,3.109480,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1545467849.953310,CR9jpQ2XbuxSFx5jl4,192.168.1.195,54680,185.244.25.235,6667,tcp,-,3.106252,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C
1533047415.291851,CLlYFROppRjRxnIU3,192.168.100.113,34160,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,C&C
